2.786666667,1.213333333,1.213333333,2.786666667
0,3,4.5,3
-1.699126887e-13,2.550717451,-9.152678184e-09,-5.858241111
-2.452728589e-11,-0.4443895203,-1.742502496,-2.344086151
-2.038031825e-12,-0.6997993864,2.380965925e-07,8.477894863
-7.009298303e-12,-0.02265806737,0.2562639313,-0.6303727087
116.9136742,0.464088226,0.08610174228,21.3892779
-580.1053979,-1.66236632,-0.5741877713,-179.1618579
1508.485855,4.262580146,1.896828863,631.0132734
-2444.249928,-6.93101494,-3.847866433,-1299.87423
2525.104295,7.187835394,4.788636656,1635.034442
-1617.062795,-4.620805921,-3.591603692,-1235.604288
585.7615697,1.680307299,1.492662156,516.405448
-91.84727262,-0.2644943608,-0.2643331848,-91.84725971
0,1,0,-1
-1.592821822e-13,-0.1087572078,-1.528565438,-0.2497830597
-2.312286228e-11,-1.028608062,4.625148954e-09,5.425749095
-1.921923495e-12,-0.1215755946,0.6176429246,-1.472848452
-6.603923048e-12,0.222189946,-4.873620251e-06,-6.182405913
103.2574845,0.3886107114,-0.1356684487,-22.89406552
-540.023253,-1.561432211,0.3506033174,174.2982315
1420.446945,3.865949213,-1.346551419,-596.3668684
-2304.404456,-6.192331305,2.930308309,1225.021582
2380.554911,6.338178264,-3.798523483,-1541.031664
-1524.443963,-4.020748932,2.930249959,1164.64536
552.1932003,1.442496634,-1.243116712,-486.7736355
-86.58086932,-0.2239714568,0.2236258607,86.58034901
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
