1.418333333,0.9983333333,0.4545454545,0.4545454545,0.9983333333,1.418333333
0,2,4,4,4,2
3.323275348e-11,3.993333333,0,0,0,-5.673333333
0,0.5726416344,0,0,0,1.155815048
3.647529753e-13,-3.296162537,0,0,0,9.451850352
0,-0.9782680987,0,0,0,-3.985370406
9.010076551,-15.47722583,0,0,-86.64671844,-25.5855243
-3.101961488,124.6636943,0,0,435.755758,87.06102085
-37.30390122,-444.7332999,0,0,-1134.401709,-197.9978344
104.6892129,931.1544926,0,0,1832.33246,307.088834
-150.0546202,-1184.812282,0,0,-1885.729178,-307.4765506
123.1345586,902.5603701,0,0,1202.95389,190.6011047
-54.47470242,-379.4384242,0,0,-434.0557258,-66.74135013
10.10133726,67.79113098,0,0,67.79122362,10.10133824
0,2,1,0,-1,-2
1.075520068e-10,3.769467696e-11,-1,-1,-2.196333333,1.962420059e-10
0,-1.371624314,0,0,0,2.768475486
5.785463703e-12,3.548755115,0,0,0,10.17616965
0,-1.592633577,0,0,0,6.488190939
340.5497206,-22.85574816,0,0,93.32145692,-120.9016197
-1849.500061,125.2532399,0,0,-493.267975,542.1159382
4899.893183,-444.3864078,0,0,1294.999951,-1813.503283
-7908.86036,962.8619373,0,0,-2081.064206,3839.583441
8109.409683,-1256.211983,0,0,2125.928307,-4944.417005
-5153.810415,973.2218316,0,0,-1345.960211,3797.385294
1852.519627,-414.1377785,0,0,481.9098864,-1605.89702
-288.2013777,74.67041119,0,0,-74.67087634,288.2014189
1,1.25,1.5,1.5,1.5,1.25
3.057922382e-11,1.55089122e-11,0,0,0,-4.183758181e-11
0,0.5215444399,0,0,0,1.052680952
1.359094778e-12,1.31088849,0,0,0,-3.759014643
0,-1.213208843,0,0,0,-4.942486976
73.30707173,-9.829463365,0,0,-36.38040596,31.29321463
-406.5585233,54.63675225,0,0,195.1625175,-110.3776644
1080.653149,-188.4436083,0,0,-514.7444331,365.5550778
-1738.288383,400.6763125,0,0,829.9029011,-792.5760014
1773.812798,-516.7332648,0,0,-850.5770828,1038.25879
-1121.757558,397.2538116,0,0,540.3304793,-806.520162
401.1661481,-168.1170773,0,0,-194.1314126,343.8502717
-62.08470241,30.18731331,0,0,30.18743652,-62.08470598
