1.346666667,0.9866666667,0.7142857143,0.7142857143,0.9866666667,1.346666667
0,2,4,4,4,2
-6.461969575e-11,3.946666667,0,0,0,-5.386666667
0,0.6026546417,0,0,0,1.122658912
6.886728894e-12,-3.107440846,0,0,0,7.900813947
0,-1.086433807,0,0,0,-3.770180849
27.78119302,-16.15361695,0,0,-89.25126005,-15.78502569
-108.401372,127.9222146,0,0,450.0779986,43.34047323
246.6050695,-456.4097347,0,0,-1172.18592,-63.41857697
-360.2897264,957.2224864,0,0,1892.819782,39.71341608
333.6546319,-1219.51353,0,0,-1947.200021,22.54122638
-188.7913792,929.7976463,0,0,1241.663047,-55.45718767
59.30563553,-391.1353863,0,0,-447.8380603,35.06312261
-7.864052219,69.91447366,0,0,69.91443438,-7.864073327
0,2,1,0,-1,-2
-5.334311365e-13,0,-1,-1,-1.381333333,4.820603615e-11
0,-2.660950064,0,0,0,4.956967185
1.801627985e-10,2.813196116,0,0,0,7.152683208
0,0.8134582089,0,0,0,-2.822904762
287.1279334,-5.269982,0,0,22.51779338,-95.87200569
-1545.84221,14.01836359,0,0,-120.8628748,492.3034656
4095.489325,-61.57527347,0,0,315.2808881,-1635.947695
-6633.905912,162.3650118,0,0,-497.1335604,3396.108828
6831.374582,-236.2000066,0,0,496.5763923,-4313.086264
-4360.591939,195.4423815,0,0,-307.032952,3281.32412
1574.394882,-86.92432729,0,0,107.2138895,-1378.163623
-246.0466614,16.1781282,0,0,-16.17824284,246.0464285
1,1.25,1.5,1.5,1.5,1.25
-2.537273006e-11,0,0,0,0,-1.123532186e-11
0,0.4767936838,0,0,0,0.8881980085
4.31543664e-11,1.408998637,0,0,0,-3.582445081
0,-1.148954683,0,0,0,-3.987138031
68.93621285,-10.28592805,0,0,-37.24641053,28.58046737
-381.4763437,56.06866597,0,0,200.1038743,-103.9424398
1013.496707,-192.9982896,0,0,-527.9870008,345.2429375
-1630.616063,410.4852662,0,0,851.239007,-747.1782883
1664.556143,-529.5536718,0,0,-872.3622026,977.4375709
-1053.066235,407.1978779,0,0,554.1158736,-758.5865991
376.7493323,-172.352144,0,0,-199.0645357,323.2074479
-58.32975273,30.95138568,0,0,30.95139471,-58.32971145
