1.388333333,1.028333333,0.6211180124,0.6211180124,1.028333333,1.388333333
0,2.5,4.5,4.5,4.5,2.5
-1.709314157e-10,4.113333333,0,0,2.483523132e-11,-5.553333333
0,0.02073900164,0,0,0,0.03780136611
-9.815503367e-12,-2.610371425,0,0,-3.317144996e-12,6.423648549
0,-0.7524739719,0,0,0,-2.499931648
89.49706817,-15.71164129,0,0,-88.18266173,4.747150438
-439.135005,121.3883526,0,0,445.0602555,-67.77222251
1123.306842,-437.1091871,0,0,-1158.341796,303.1707404
-1783.692565,924.45288,0,0,1867.585752,-712.6434184
1803.372881,-1184.358192,0,0,-1917.906649,970.3339846
-1129.493897,906.4444015,0,0,1220.82286,-772.4766589
399.8824197,-382.3693586,0,0,-439.5293714,334.9698867
-61.23774394,68.49151837,0,0,68.49160985,-61.23764729
0,2.2,1,0,-1,-2.2
-1.095183763e-12,8.870467999e-12,-1,-1,-1.655616667,-4.009567573e-10
0,-3.079408269,0,0,0,5.612895722
-3.834904153e-11,3.067144037,0,0,1.063348659e-12,7.54768558
0,1.05173339,0,0,0,-3.494235121
312.5208112,-5.749130354,0,0,24.93421443,-103.2917886
-1681.334029,14.75937528,0,0,-133.373199,534.6556584
4453.44877,-66.15140572,0,0,347.5628513,-1778.708093
-7213.477077,176.3569623,0,0,-547.6429501,3692.798161
7428.196154,-257.8309953,0,0,546.613452,-4689.888194
-4741.553198,213.9258126,0,0,-337.6933615,3567.990822
1711.940887,-95.31026329,0,0,117.815387,-1498.564919
-267.5423184,17.7601753,0,0,-17.76077757,267.5420069
1,1.5,2,2,2,1.5
-1.45438833e-10,3.488896722e-11,0,0,3.592131098e-11,1.681763084e-10
0,0.9282719985,0,0,0,1.691978745
-1.732970043e-11,2.872731537,0,0,-3.066554244e-12,-7.069270867
0,-2.25864716,0,0,0,-7.503885527
135.661637,-20.83352914,0,0,-74.98761043,55.8004822
-750.2701974,112.9481862,0,0,403.031296,-204.6300526
1993.039959,-388.5770463,0,0,-1063.539764,680.1988817
-3206.792422,826.5399658,0,0,1714.663932,-1471.375918
3273.86727,-1066.397453,0,0,-1757.162191,1924.09792
-2071.396304,820.0558904,0,0,1116.099273,-1492.922908
741.1504174,-347.116594,0,0,-400.9433826,635.9729912
-114.7603597,62.33822344,0,0,62.33844765,-114.7602197
