1.356666667,0.9766666667,0.5555555556,0.5555555556,0.9766666667,1.356666667
0,2,4,4,4,2
1.95552918e-11,3.906666667,0,0,0,-5.426666667
0,0.643135456,0,0,0,1.240954939
-3.214727058e-12,-2.979571042,0,0,0,7.98608836
0,-1.169278375,0,0,0,-4.353362681
28.08795565,-16.82937812,0,0,-91.22077736,-16.007408
-110.2586931,131.2837824,0,0,460.9382812,47.99104389
250.4845572,-467.551106,0,0,-1201.065285,-75.76220437
-363.6564315,980.5440192,0,0,1939.535092,57.89236075
333.8045409,-1249.32513,0,0,-1995.207484,5.933298274
-186.7396553,952.579128,0,0,1272.243326,-46.22343734
57.77843075,-400.7347825,0,0,-458.8557214,32.23004156
-7.500704482,71.63251417,0,0,71.63256879,-7.500708711
0,2,1,0,-1,-2
-3.465412621e-11,0,-1,-1,-1.758,6.780284353e-12
0,-2.075053913,0,0,0,4.003897827
-8.727505416e-11,3.175965682,0,0,0,8.512482561
0,-0.28472064,0,0,0,1.060022268
310.1126741,-13.52364076,0,0,55.42991974,-106.4959747
-1676.439724,65.8686211,0,0,-294.0643377,513.5751778
4441.370873,-239.8188183,0,0,771.0269323,-1712.064622
-7182.049869,534.9822923,0,0,-1233.998339,3586.461654
7380.790178,-710.9262735,0,0,1254.608168,-4584.222356
-4701.554242,557.3932285,0,0,-790.4019909,3503.025771
1693.932687,-239.1863425,0,0,281.5527583,-1476.018722
-264.1625768,43.39474197,0,0,-43.39511129,264.1626692
1,1.25,1.5,1.5,1.5,1.25
-1.80443343e-12,0,0,0,0,-5.191440018e-13
0,0.4967703728,0,0,0,0.9585377823
-2.002425339e-11,1.3654647,0,0,0,-3.659829712
0,-1.178637114,0,0,0,-4.388202201
70.79317536,-10.08093936,0,0,-36.85816607,29.72856066
-392.1309302,55.42891293,0,0,197.8885115,-106.676218
1042.022506,-190.962896,0,0,-522.050472,353.8770672
-1676.352183,406.0979309,0,0,841.675713,-766.4719266
1710.966691,-523.8159462,0,0,-862.5993815,1003.282255
-1082.246223,402.7456886,0,0,547.9391718,-778.9530514
387.1219309,-170.4554736,0,0,-196.8545976,331.9777983
-59.92496647,30.60912471,0,0,30.60922084,-59.9249911
